,smiles,MW,LogP,NumHetAtoms,NumAromRings,NumAliphaticRings,RNH2,Ar_N,Pyr,Cyan,CCCC(C)CC#N
1924,Cc1cccc(C)c1NC(=O)CSc1nc2ccc(Br)cc2s1,405.981,5.406,6.0,3.0,0.0,0.0,1.0,0.0,0.0,
1925,Cc1ccc(-c2csc(NC(=O)c3ccc(Br)o3)c2)cc1,360.977,5.331,5.0,3.0,0.0,0.0,0.0,0.0,0.0,
1926,CNc1oc(COc2ccc(Br)cc2)nc1NCc1ccc(C)cc1,401.074,4.978,6.0,3.0,0.0,0.0,1.0,0.0,0.0,
1927,COc1ccc(C(=O)n2nnnc2C(N)=O)cc1O,263.065,-0.825,9.0,2.0,0.0,1.0,4.0,0.0,0.0,
1928,COc1ccc(C(=O)n2nnnc2S(N)=O)cc1,267.043,-0.648,9.0,2.0,0.0,1.0,4.0,0.0,0.0,
1929,COc1ccc(C(=O)n2nnnc2S(N)(=O)=O)cc1,283.038,-0.982,10.0,2.0,0.0,1.0,4.0,0.0,0.0,
1930,Cc1nn(CCC(=O)NN)nc1Nc1ccco1,250.118,0.303,8.0,2.0,0.0,1.0,3.0,0.0,0.0,
1931,COc1ccc(C(=O)n2nnnc2C(=O)[O-])cc1N,262.058,-1.684,9.0,2.0,0.0,1.0,4.0,0.0,0.0,
1932,COc1cccc(NC(=O)Cn2cnn2C(=O)[O-])n1,264.074,-1.082,9.0,2.0,0.0,0.0,4.0,1.0,0.0,
1933,COc1ccc(C(=O)n2nnnc2C(=O)[O-])cc1,247.047,-1.266,8.0,2.0,0.0,0.0,4.0,0.0,0.0,
1934,COc1cccc(/C=N/NC(=O)c2nnnn2C)c1,260.102,-0.017,8.0,2.0,0.0,0.0,4.0,0.0,0.0,
1935,COc1cccc(/C=N/NC(=O)c2nnnn2[N-])c1,259.082,0.047,9.0,2.0,0.0,0.0,4.0,0.0,0.0,
1936,CCOC(=O)c1cc(-c2nnc(SCC(=O)Nc3ccc(C(F)(F)F)cc3)o2)ccc1F,469.072,4.802,12.0,3.0,0.0,0.0,2.0,0.0,0.0,
1937,CCOC(=O)c1cnn(-c2ccc(C(F)(F)F)cc2Cl)c1NC(=O)Nc1ccccc1F,470.077,5.504,12.0,3.0,0.0,0.0,2.0,0.0,0.0,
1938,CC(=O)Nc1ccc(NC(=O)c2cc(-c3nnc(C(F)(F)F)cc3Cl)sc2Cl)cc1,473.993,5.741,12.0,3.0,0.0,0.0,2.0,0.0,0.0,
1939,COC(=O)C1=C(C)N=C(Nc2ccc(C(F)(F)F)cc2)c2cc(C(F)(F)F)ccc2O1,444.091,5.38,11.0,2.0,1.0,0.0,0.0,0.0,0.0,
1940,CCOC(=O)c1c(NC(=O)c2cccs2)nc(C(F)(F)F)nc1-c1ccccc1Cl,455.032,5.306,11.0,3.0,0.0,0.0,2.0,0.0,0.0,
1941,CCOC(=O)c1cnn2c(C(F)(F)F)cc(-c3ccc(Br)cc3)c2c1NC(F)F,477.011,5.594,11.0,3.0,0.0,0.0,2.0,0.0,0.0,
1942,CCOC(=O)c1ccc(NC(=O)c2cnn(-c3ccccc3Cl)c2C(F)(F)F)c(O)c1,453.07,4.679,11.0,3.0,0.0,0.0,2.0,0.0,0.0,
1943,CCOC(=O)c1c(NC(=O)c2cccs2)nc(C(F)(F)F)c2ccc(SC)cc12,440.048,5.466,10.0,3.0,0.0,0.0,1.0,1.0,0.0,
1944,COc1cccc(-c2nnc(SCc3ccccc3)n2-c2ccccc2)n1,374.12,4.63,6.0,4.0,0.0,0.0,4.0,1.0,0.0,
1945,Cc1nn(-c2ccccc2)nc1SCC(=O)Nc1cccc2ccccc12,374.12,4.46,6.0,4.0,0.0,0.0,3.0,0.0,0.0,
1946,COc1ccc(-c2nnc(SCc3ccccc3)n2-c2ccc(O)cc2)cc1,389.12,4.941,6.0,4.0,0.0,0.0,3.0,0.0,0.0,
1947,COc1cccc(-n2nnc(SCc3ccccc3)c2-c2ccc(O)cc2)n1,390.115,4.336,7.0,4.0,0.0,0.0,4.0,1.0,0.0,
1948,COc1ccc(-c2nnc(SCc3ccccc3)n2-c2ccccc2O)cc1,389.12,4.941,6.0,4.0,0.0,0.0,3.0,0.0,0.0,
1949,COc1cccc(-n2nnc(COc3ccccc3)c2-c2ccc(OC)cc2O)c1,403.153,4.236,7.0,4.0,0.0,0.0,3.0,0.0,0.0,
1950,CCOc1ccccc1NC(=O)CSc1nnc2c(C)nc3ccccc3n12,393.126,3.715,8.0,4.0,0.0,0.0,4.0,0.0,0.0,
1951,COc1cccc(-n2nnc3ccccc32)c1/C=N/c1cccc(Cl)c1,362.093,4.833,6.0,4.0,0.0,0.0,3.0,0.0,0.0,
1952,COc1cccc(-c2nnc(SCC(=O)c3ccccc3)n3cccc23)c1,375.104,4.38,6.0,4.0,0.0,0.0,3.0,0.0,0.0,
1953,COc1ccc(-c2nnn(Cc3ccccc3)c2NC(=O)c2ccccc2O)cc1,400.154,3.96,7.0,4.0,0.0,0.0,3.0,0.0,0.0,
1954,Cc1nnc(-c2ccccc2)n1CC(=O)Nc1cccc(OCc2cccnc2)n1,400.165,3.261,8.0,4.0,0.0,0.0,5.0,2.0,0.0,
1955,COc1ccccc1-n1c(SCC(=O)c2ccccc2)nnc1-c1ccncc1,402.115,4.313,7.0,4.0,0.0,0.0,4.0,1.0,0.0,
1956,Cc1cccc2nccc(C(F)(F)F)ccc1[nH]c1nc(-c3cccs3)nnc21,413.092,5.643,9.0,4.0,0.0,0.0,5.0,0.0,0.0,
1957,Cc1ccc(-c2nnc(SCC(=O)Nc3ccccc3)nc2-c2ccco2)o1,392.094,4.431,8.0,4.0,0.0,0.0,3.0,0.0,0.0,
1958,Cc1ccc(-c2csc(NC(=O)c3cnn(-c4ccccc4F)c3Cl)n2)cc1,412.056,5.349,8.0,4.0,0.0,0.0,3.0,0.0,0.0,
1959,Cc1ccc(-c2nnc(SCc3ccco3)nc2Nc2ccccc2)c([N+](=O)[O-])c1,419.105,5.384,9.0,4.0,0.0,0.0,3.0,0.0,0.0,
1960,Cc1ccc(C=O)c(C)c1C,148.089,2.424,1.0,1.0,0.0,0.0,0.0,0.0,,
1961,CCc1ccccc1N(C)C,149.12,2.315,1.0,1.0,0.0,0.0,0.0,0.0,,
1962,CCCc1ccccc1C(C)C,162.141,3.763,0.0,1.0,0.0,0.0,0.0,0.0,,
1963,CCNC(=O)c1ccccc1,149.084,1.436,2.0,1.0,0.0,0.0,0.0,0.0,,
1964,CCC(OC)c1ccccc1,150.104,2.784,1.0,1.0,0.0,0.0,0.0,0.0,,
1965,Cc1ccccc1N(C)C,135.105,2.061,1.0,1.0,0.0,0.0,0.0,0.0,,
1966,CCN(C)Cc1ccccc1,149.12,2.138,1.0,1.0,0.0,0.0,0.0,0.0,,
1967,CN(C)Cc1ccccc1,135.105,1.748,1.0,1.0,0.0,0.0,0.0,0.0,,
1968,CC(C)c1ccccc1O,136.089,2.516,1.0,1.0,0.0,0.0,0.0,0.0,,
1969,CCOCc1cccc(Br)c1,213.999,2.986,2.0,1.0,0.0,0.0,0.0,0.0,,
1970,CC(C)Cc1ccccc1C=O,162.104,2.698,1.0,1.0,0.0,0.0,0.0,0.0,,
1971,CCOc1cccc(Br)c1,199.984,2.848,2.0,1.0,0.0,0.0,0.0,0.0,,
1972,CCOCc1ccc(C)cc1C,164.12,2.84,1.0,1.0,0.0,0.0,0.0,0.0,,
1973,COc1ccccc1CC(C)C,164.12,2.894,1.0,1.0,0.0,0.0,0.0,0.0,,
1974,CCOc1ccc(C)cc1C,150.104,2.702,1.0,1.0,0.0,0.0,0.0,0.0,,
1975,CC(C)c1cccc(Br)c1,198.004,3.573,1.0,1.0,0.0,0.0,0.0,0.0,,
1976,COC(C)c1ccccc1,136.089,2.394,1.0,1.0,0.0,0.0,0.0,0.0,,
1977,O=Cc1ccc(Br)cc1,183.952,2.262,2.0,1.0,0.0,0.0,0.0,0.0,,
1978,C=CCc1cccc(CC)c1C,160.125,3.286,0.0,1.0,0.0,0.0,0.0,0.0,,
1979,Cc1ccccc1CCN(C)C,163.136,2.099,1.0,1.0,0.0,0.0,0.0,0.0,,
1980,CCOc1ccc(C)cc1CC,164.12,2.956,1.0,1.0,0.0,0.0,0.0,0.0,,
1981,O=Cc1cccc(Br)c1,183.952,2.262,2.0,1.0,0.0,0.0,0.0,0.0,,
1982,CCOc1ccc(Br)cc1,199.984,2.848,2.0,1.0,0.0,0.0,0.0,0.0,,
1983,CCOCCc1cccc(C)c1C,178.136,2.882,1.0,1.0,0.0,0.0,0.0,0.0,,
1984,CNC(C)Cc1ccccc1,149.12,1.837,1.0,1.0,0.0,0.0,0.0,0.0,,
1985,CCC(CC)c1ccccc1O,164.12,3.296,1.0,1.0,0.0,0.0,0.0,0.0,,
1986,C=CCc1cccc(Br)c1O,211.984,2.883,2.0,1.0,0.0,0.0,0.0,0.0,,
1987,CC(C)c1ccccc1CCO,164.12,2.345,1.0,1.0,0.0,0.0,0.0,0.0,,
1988,CC(C)Cc1ccccc1O,150.104,2.591,1.0,1.0,0.0,0.0,0.0,0.0,,
1989,CNC(=O)c1ccccc1,135.068,1.046,2.0,1.0,0.0,0.0,0.0,0.0,,
1990,CN(C)c1ccc(Br)cc1,199.0,2.515,2.0,1.0,0.0,0.0,0.0,0.0,,
1991,CCOCCc1ccccc1C,164.12,2.574,1.0,1.0,0.0,0.0,0.0,0.0,,
1992,CCc1ccccc1CC(C)C,162.141,3.448,0.0,1.0,0.0,0.0,0.0,0.0,,
1993,CC(=O)c1ccccc1,120.058,1.889,1.0,1.0,0.0,0.0,0.0,0.0,,
1994,CCOCCc1ccccc1CC,178.136,2.828,1.0,1.0,0.0,0.0,0.0,0.0,,
1995,CCOCCCCc1ccccc1,178.136,3.046,1.0,1.0,0.0,0.0,0.0,0.0,,
1996,CCCC(=O)c1ccccc1,148.089,2.669,1.0,1.0,0.0,0.0,0.0,0.0,,
1997,CCC(NC)c1ccccc1,149.12,2.357,1.0,1.0,0.0,0.0,0.0,0.0,,
1998,CCOCCc1ccc(C)cc1C,178.136,2.882,1.0,1.0,0.0,0.0,0.0,0.0,,
1999,CC(C)Cc1ccccn1,135.105,2.28,1.0,1.0,0.0,0.0,1.0,1.0,,
2000,CC(=O)c1ccccc1Br,197.968,2.652,2.0,1.0,0.0,0.0,0.0,0.0,,
2001,COc1ccccc1C(C)C,150.104,2.819,1.0,1.0,0.0,0.0,0.0,0.0,,
2002,CN(C)c1ccccc1Br,199.0,2.515,2.0,1.0,0.0,0.0,0.0,0.0,,
2003,CC(C)CCc1ccccc1O,164.12,2.981,1.0,1.0,0.0,0.0,0.0,0.0,,
2004,CC(C)CCc1ccccn1,149.12,2.67,1.0,1.0,0.0,0.0,1.0,1.0,,
2005,CCOc1ccc(Br)cn1,200.979,2.243,3.0,1.0,0.0,0.0,1.0,1.0,,
2006,Cc1cc(Br)ccc1C=O,197.968,2.57,2.0,1.0,0.0,0.0,0.0,0.0,,
2007,CN(C)c1cccc(Br)c1,199.0,2.515,2.0,1.0,0.0,0.0,0.0,0.0,,
2008,C=CCc1cccc(Br)c1,195.989,3.178,1.0,1.0,0.0,0.0,0.0,0.0,,
2009,CCc1cccc(C(C)C)n1,149.12,2.767,1.0,1.0,0.0,0.0,1.0,1.0,,
2010,CCOc1cc(C(F)(F)F)nc(NC(F)(F)F)n1,275.049,2.826,10.0,1.0,0.0,0.0,2.0,0.0,0.0,
2011,CC(=O)Nc1ncc(C(F)(F)F)cc1C(F)F,254.048,2.996,8.0,1.0,0.0,0.0,1.0,1.0,0.0,
2012,CCOC(=O)c1cc(C(F)(F)F)nc(C#N)n1,245.041,1.544,8.0,1.0,0.0,0.0,2.0,0.0,0.0,
2013,CCOC(=O)c1sc(Cl)nc1NC(F)F,255.988,2.608,8.0,1.0,0.0,0.0,1.0,0.0,0.0,
2014,CC(=O)Nc1nc(C(F)(F)F)sc1Cl,243.968,2.774,8.0,1.0,0.0,0.0,1.0,0.0,0.0,
2015,CCOC(=O)c1sc(C(F)(F)F)nc1Cl,258.968,2.992,8.0,1.0,0.0,0.0,1.0,0.0,0.0,
2016,CC(=O)Nc1ncccc1N(C(F)F)C(F)(F)F,269.059,2.589,9.0,1.0,0.0,0.0,1.0,1.0,0.0,
2017,CCOC(=O)Nc1ncccc1C(F)(F)F,234.062,2.669,7.0,1.0,0.0,0.0,1.0,1.0,0.0,
2018,COC(=O)c1sc(C(F)(F)F)nc1Cl,244.953,2.602,8.0,1.0,0.0,0.0,1.0,0.0,0.0,
2019,CCOC(=O)Nc1nccc(C(F)(F)F)c1N,249.073,2.251,8.0,1.0,0.0,1.0,1.0,1.0,0.0,
2020,CC(=O)Nc1ccc(C(F)(F)F)cc1C(F)F,253.053,3.601,7.0,1.0,0.0,0.0,0.0,0.0,0.0,
2021,CCOC(=O)c1ccc(C(F)(F)F)nc1N,234.062,1.859,7.0,1.0,0.0,1.0,1.0,1.0,0.0,
2022,CC(=O)Nc1ncc(C(F)(F)F)cc1Cl,238.012,2.712,7.0,1.0,0.0,0.0,1.0,1.0,0.0,
2023,CCOC(=O)Nc1nc(C(F)(F)F)sc1C,254.034,3.039,8.0,1.0,0.0,0.0,1.0,0.0,0.0,
2024,COC(=O)Nc1ncc(C(F)(F)F)cc1Cl,254.007,2.932,8.0,1.0,0.0,0.0,1.0,1.0,0.0,
2025,CCOC(=O)Nc1ncc(C(F)(F)F)s1,240.018,2.73,8.0,1.0,0.0,0.0,1.0,0.0,0.0,
2026,COc1ccccc1-c1cc(C(=O)[O-])ccc1-c1cccnc1,304.098,2.788,4.0,3.0,0.0,0.0,1.0,1.0,0.0,
2027,COc1ccc(-c2ccccc2)c(=O)c2cc(C(=O)[O-])nc-2c1,306.077,1.586,5.0,1.0,2.0,0.0,1.0,0.0,0.0,
2028,COc1ccc2cc(CNC(=O)c3ccccc3)ccc2[n+]1[O-],308.116,2.412,5.0,3.0,0.0,0.0,1.0,1.0,0.0,
2029,COc1ccc2cc(C(=O)NCc3ccccc3)c(=O)[nH]c2c1,308.116,2.467,5.0,3.0,0.0,0.0,1.0,1.0,0.0,
2030,COc1cccc2cc(C(=O)NCc3ccccc3)c(=O)[nH]c12,308.116,2.467,5.0,3.0,0.0,0.0,1.0,1.0,0.0,
2031,COc1ccccc1C(=O)NCc1cc2ccccc2[nH]c1=O,308.116,2.467,5.0,3.0,0.0,0.0,1.0,1.0,0.0,
2032,COc1cccc(C(=O)NCc2ccc3ccccc3[nH+]2)c1O,309.123,2.298,5.0,3.0,0.0,0.0,1.0,1.0,0.0,
2033,COc1ccccc1C(=O)Nc1ccc2c(C)cc(C)cc2[nH+]1,307.144,3.532,4.0,3.0,0.0,0.0,1.0,1.0,0.0,
2034,COc1ccc2nc(-c3ccccc3)c(C(=O)[O-])cc2c1OC,308.093,2.282,5.0,3.0,0.0,0.0,1.0,1.0,0.0,
2035,COc1ccc(CCNC(=O)c2ccc3ccccc3n2)cc1O,322.132,2.922,5.0,3.0,0.0,0.0,1.0,1.0,0.0,
2036,COc1ccc2cc(CNC(=O)c3ccccc3)c(=O)[nH]c2c1,308.116,2.467,5.0,3.0,0.0,0.0,1.0,1.0,0.0,
2037,Cc1nc2n(n1)[C@@H](C(=O)Nc1ccc(Cl)cc1)CC(c1ccccc1)=N2,365.104,3.944,7.0,3.0,1.0,0.0,3.0,0.0,0.0,
2038,O=C(c1ccc(Cl)cc1)N1CCC[C@@H](c2nc(-c3ccccc3)no2)C1,367.109,4.41,6.0,3.0,1.0,0.0,2.0,0.0,0.0,
2039,COC(=O)c1c(NC(=O)c2ccccc2)nnc2sc3c(c12)CCCC3,367.099,3.609,7.0,3.0,1.0,0.0,2.0,0.0,0.0,
2040,Nn1c(-c2ccccc2)nnc1[C@H]1CCCN1C(=O)c1ccc(Cl)cc1,367.12,3.29,7.0,3.0,1.0,1.0,3.0,0.0,0.0,
2041,C[C@H]1CCc2ccccc2N1C(=O)CSc1nnc(-c2ccco2)n1C,368.131,3.535,7.0,3.0,1.0,0.0,3.0,0.0,0.0,
2042,CC(=O)Nc1nnc(-c2ccc(N3CCCCC3)cc2)nc1-c1cccs1,379.147,4.216,7.0,3.0,1.0,0.0,3.0,0.0,0.0,
2043,C[C@H]1Cc2ccccc2N1C(=O)CSc1nnc(-c2ccccc2)n1N,365.131,2.729,7.0,3.0,1.0,1.0,3.0,0.0,0.0,
2044,O=C(c1ccc(Cl)cc1)N1CCN(c2nc(-c3ccccc3)n[nH]2)CC1,367.12,3.088,7.0,3.0,1.0,0.0,3.0,0.0,0.0,
2045,COc1cc(S(=O)(=O)NC(=O)c2ccc(Br)cc2)cc(NC(C)=O)c1O,441.983,2.24,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2046,CC(=O)Nc1cc(S(=O)(=O)NC(=O)c2ccc(Br)cc2)ccc1O,411.973,2.232,9.0,2.0,0.0,0.0,0.0,0.0,0.0,
2047,CC(=O)NS(=O)(=O)c1ccc(NC(=O)c2ccc(Br)cc2F)cc1,413.969,2.665,9.0,2.0,0.0,0.0,0.0,0.0,0.0,
2048,COC(=O)CN(SC(=O)COc1ccc(OC)cc1)S(=O)(=O)c1ccccc1,425.06,2.113,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2049,CCOc1cc(S(=O)(=O)NC(=S)Nc2ccc(Cl)cc2)ccc1NC(C)=O,427.043,3.372,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2050,COc1ccc(S(=O)(=O)NC(=O)c2ccc(Br)cc2)cc1NC(C)=O,425.989,2.535,9.0,2.0,0.0,0.0,0.0,0.0,0.0,
2051,COC(=O)c1c(NC(=O)COC(=O)c2ccccc2Br)sc(=O)[nH]c1=S,457.924,2.51,11.0,2.0,0.0,0.0,1.0,0.0,0.0,
2052,CC(=O)NN(C(C)=O)c1ccc(C(=O)NC(=O)c2ccc(Br)cc2)o1,407.012,2.016,9.0,2.0,0.0,0.0,0.0,0.0,0.0,
2053,CC(=O)Nc1cc(S(=O)(=O)NC(=O)Nc2ccc(C)cc2)cc(Br)c1O,440.999,2.932,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2054,COC(=O)NNC(=O)c1ccc(NC(=O)c2ccc(Br)cc2)c(OC)c1O,437.022,2.416,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2055,COC(=O)CN(Sc1ccccc1O)c1ccc(S(=O)(=O)NC(C)C)cc1Cl,444.058,3.419,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2056,COc1cc(S(=O)(=O)NC(=S)Nc2ccc(C(C)=O)cc2)ccc1NC(C)=O,421.077,2.532,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2057,CC(=O)NNC(=O)c1ccc(NC(=O)COc2ccc(Br)c(Cl)c2)cc1,438.993,2.901,9.0,2.0,0.0,0.0,0.0,0.0,0.0,
2058,COC(=O)CN(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1)S(C)(=O)=O,432.022,2.08,11.0,2.0,0.0,0.0,0.0,0.0,0.0,
2059,CNC(=O)c1cc(S(=O)(=O)Nc2ccc(Br)cc2)cc(C(=O)OC)c1O,441.983,2.102,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2060,CCNS(=O)(=O)c1ccc(N(CC(=O)OC)S(=O)(=O)c2ccccc2C)cc1,426.092,1.662,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2061,COc1ccc(NC(=S)NS(=O)(=O)c2ccc(NC(C)=O)cc2)c(OC)c1,409.077,2.338,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2062,CCNS(=O)(=O)c1cc(S(=O)(=O)Nc2ccc(C)cc2)cc(C(=O)OC)c1C,426.092,2.189,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2063,CCOC(=O)CN(c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1)S(C)(=O)=O,446.037,2.47,11.0,2.0,0.0,0.0,0.0,0.0,0.0,
2064,CNS(=O)(=O)c1cc(S(=O)(=O)Nc2ccc(C)cc2)cc(C(=O)OC)c1C,412.076,1.799,10.0,2.0,0.0,0.0,0.0,0.0,0.0,
2065,COC(=O)c1ccc2nc(SCC(=O)Nc3cc(C)cc(C)c3C)c(=O)oc2c1,412.109,3.631,8.0,3.0,0.0,0.0,1.0,0.0,0.0,
2066,COc1ccccc1NC(=O)c1cc(C)n(C)c1S(=O)(=O)Nc1ccccc1C,413.141,3.704,8.0,3.0,0.0,0.0,1.0,0.0,0.0,
2067,Cc1ccc(OCC(=O)Nc2cccc(S(=O)(=O)Nc3ccccn3)c2)c(C)c1,411.125,3.517,8.0,3.0,0.0,0.0,1.0,1.0,0.0,
2068,CC1=CC(C)=C(O)C2=CC1=NC(C(F)(F)F)=NN(Cc1ccc(Br)cc1)C2,439.051,5.3,8.0,1.0,2.0,0.0,0.0,0.0,0.0,
2069,Cc1cc(C)nc(NC(=O)c2ccccc2NC(=O)c2ccccc2C(F)(F)F)c1,413.135,5.222,8.0,3.0,0.0,0.0,1.0,1.0,0.0,
2070,Cc1cc(C)c2cc(Br)ccc2c1NC(=O)Cn1cc([N+](=O)[O-])cc1C,415.053,4.876,7.0,3.0,0.0,0.0,1.0,0.0,0.0,
2071,COc1ccc(/C=N/NC(=O)CSc2cc(C)cc(-c3ccccc3)n2)cc1OC,421.146,4.317,7.0,3.0,0.0,0.0,1.0,1.0,0.0,
2072,COc1ccccc1NC(=O)c1cc(C(=O)Nc2ccc(C(C)C)cc2)nc(C)n1,404.185,4.422,7.0,3.0,0.0,0.0,2.0,0.0,0.0,
2073,Cc1ccc(C(=O)Nc2ccccc2C(=O)Nc2ncccc2C(F)(F)F)cc1Cl,433.08,5.567,9.0,3.0,0.0,0.0,1.0,1.0,0.0,
2074,Cc1ccc(NC(=O)CSc2nc3ccc(C(=O)NC(C)C)cc3o2)c(C)c1,397.146,4.314,7.0,3.0,0.0,0.0,1.0,0.0,0.0,
2075,C1=Cc2ccccc2N(CNc2ccccc2)C=N1,249.127,3.575,3.0,2.0,1.0,0.0,0.0,0.0,,
2076,c1ccc(CNc2cccnc2Cc2ccccn2)nc1,276.137,3.075,4.0,3.0,0.0,0.0,3.0,3.0,,
2077,c1cncc(Nc2nccc3ccccc23)c1,221.095,3.373,3.0,3.0,0.0,0.0,2.0,2.0,,
2078,c1cncc(OCc2ccn3cccc3c2)c1,224.095,2.913,3.0,3.0,0.0,0.0,2.0,2.0,,
2079,O=c1c2cccccn-2n1Cc1ccccc1,224.095,2.125,3.0,1.0,2.0,0.0,2.0,0.0,,
2080,CC1=CC=CC=c2ccccc2=C1C1=[N+](C)NC1=O,251.118,0.262,3.0,1.0,2.0,0.0,0.0,0.0,,
2081,O=C(Cn1ccc2ccccc21)c1ccccn1,236.095,2.919,3.0,3.0,0.0,0.0,2.0,1.0,,
2082,Cc1ccc2cccc(-c3cccnc3)c(=O)c2n1,248.095,2.965,3.0,3.0,0.0,0.0,2.0,2.0,,
2083,c1ccc2nncnc(c1)-c1ccccc1-2,207.08,2.643,3.0,1.0,2.0,0.0,3.0,0.0,,
2084,C1=CC=C2N=CN(Cc3ccccc3)N=C2C=C1,235.111,2.896,3.0,1.0,2.0,0.0,0.0,0.0,,
2085,CN1C=CC=CC=C1CSc1ccccn1,230.088,3.073,3.0,1.0,1.0,0.0,1.0,1.0,,
2086,O=c1c2ccccc2ncn1Cc1ccccc1,236.095,2.445,3.0,3.0,0.0,0.0,2.0,0.0,,
2087,Cc1ccc2ccccc2c1-[n+]1cccnc1[O-],236.095,1.894,3.0,3.0,0.0,0.0,2.0,0.0,,
2088,c1ccc(CNc2cccnc2Cc2cccnc2)nc1,276.137,3.075,4.0,3.0,0.0,0.0,3.0,3.0,,
2089,c1ccc2cc(CCc3ccncc3)n[n+]-2cc1,236.118,1.976,3.0,1.0,2.0,0.0,3.0,1.0,,
2090,Fc1ccccc1CN1C=NC=Cc2ccccc21,252.106,3.845,3.0,2.0,1.0,0.0,0.0,0.0,,
2091,Cc1cccc2cc3cc(C)cnc3c(=O)c-2c1,235.1,3.317,2.0,1.0,2.0,0.0,1.0,1.0,,
2092,O=C(c1ccccc1)c1cccnc2ccnc1-2,234.079,2.812,3.0,1.0,2.0,0.0,2.0,0.0,,
2093,c1ccc(SCc2cccnc2CCc2ccno2)nc1,297.094,3.542,5.0,3.0,0.0,0.0,3.0,2.0,,
2094,c1cncc(NCc2cccc3cccnc23)c1,235.111,3.242,3.0,3.0,0.0,0.0,2.0,2.0,,
2095,CC1=Cc2ccccc2C=C2C=CN=C(CCO)N12,252.126,3.012,3.0,1.0,2.0,0.0,0.0,0.0,,
2096,c1ccc(CCc2ncnnc2-c2ccccc2)cc1,261.127,3.324,3.0,3.0,0.0,0.0,3.0,0.0,,
2097,c1ccc(CSc2nccc3ccncc23)cc1,252.072,3.922,3.0,3.0,0.0,0.0,2.0,2.0,,
2098,CC1=CC=CC=c2ccccc2=C1[n+]1ccc([O-])nn1,263.106,-0.209,4.0,2.0,1.0,0.0,3.0,0.0,,
2099,Cc1c2cccnc2[n+](C)c2c(C)cccc12,223.123,2.829,2.0,3.0,0.0,0.0,2.0,2.0,,
2100,Cc1cc2cccnc2cc1C(=O)c1ccncc1,248.095,3.169,3.0,3.0,0.0,0.0,2.0,2.0,,
2101,Cc1cccc2cc(Cc3cccnc3)n[n+]-2c1,236.118,2.09,3.0,1.0,2.0,0.0,3.0,1.0,,
2102,Cc1nc2ccccc2c2ccnnc12,195.08,2.486,3.0,3.0,0.0,0.0,3.0,1.0,,
2103,c1ccc(CNc2ncccc2Nc2ccccn2)cc1,276.137,3.832,4.0,3.0,0.0,0.0,2.0,2.0,,
2104,c1ccc2cc(CCOc3cccnc3)nc-2cc1,250.111,3.203,3.0,1.0,2.0,0.0,2.0,1.0,,
2105,OCc1nc(-c2ccccc2)cc2cccnc12,236.095,2.789,3.0,3.0,0.0,0.0,2.0,2.0,,
2106,c1ccc(CSc2ncnc3cccc-3n2)cc1,253.067,3.269,4.0,1.0,2.0,0.0,3.0,0.0,,
2107,C1=CC=C2N=CN(Cc3ccccc3)N2C=C1,223.111,2.672,3.0,1.0,2.0,0.0,0.0,0.0,,
2108,C[C@H]1CN=[N+]1C1=c2ccccc2=CC=CC=C1Cl,257.084,2.135,3.0,1.0,2.0,0.0,0.0,0.0,,
2109,Cc1ccccc1Cn1cnc2ccccc2c1=O,250.111,2.753,3.0,3.0,0.0,0.0,2.0,0.0,,
2110,Fc1ccccc2c3nc-3cnccc1-2,198.059,2.825,3.0,0.0,3.0,0.0,2.0,0.0,,
2111,Clc1ccccc1-c1cccc2ncncc12,240.045,3.95,3.0,3.0,0.0,0.0,2.0,0.0,,
2112,Oc1cccc2ccc(Cc3ccncc3)nc12,236.095,2.926,3.0,3.0,0.0,0.0,2.0,2.0,,
2113,c1cncc(CSc2nccc3ccccc23)c1,252.072,3.922,3.0,3.0,0.0,0.0,2.0,2.0,,
2114,O=C([O-])c1ncccc1-c1cccc2ccccc12,248.072,2.265,3.0,3.0,0.0,0.0,1.0,1.0,,
2115,COc1cccnc1-c1cccc2ccncc12,236.095,3.305,3.0,3.0,0.0,0.0,2.0,2.0,,
2116,Oc1cccc2ccc(-c3cccnc3)nc12,222.079,3.002,3.0,3.0,0.0,0.0,2.0,2.0,,
2117,c1ccc(CNc2nccc3cccc-3n2)cc1,235.111,3.194,3.0,1.0,2.0,0.0,2.0,0.0,,
2118,C1=Cc2ccccc2N(Cc2ccccc2)C=N1,234.116,3.706,2.0,2.0,1.0,0.0,0.0,0.0,,
2119,c1ccc(CSc2nccc3nccnc23)cc1,253.067,3.317,4.0,3.0,0.0,0.0,3.0,1.0,,
